"year","quarter","org_code","nr_operating_theatres","nr_day_case_theatres","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
2019,"Q2","RD1",16,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2019,"Q3","RD1",16,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2021,"Q3","RD1",16,1,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2021,"Q4","RD1",16,1,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2022,"Q1","RD1",16,1,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2022,"Q2","RD1",16,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2022,"Q3","RD1",16,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2022,"Q4","RD1",16,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2023,"Q1","RD1",16,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2023,"Q2","RD1",17,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2023,"Q3","RD1",17,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2023,"Q4","RD1",17,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2024,"Q1","RD1",17,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2024,"Q2","RD1",17,5,0,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0,0
2003,"Q2","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2003,"Q3","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2003,"Q4","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q1","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q2","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q3","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q4","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q1","RD3",9,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q2","RD3",9,9,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q3","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q4","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q1","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q2","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q3","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q4","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q1","RD3",10,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q2","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q3","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q4","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q1","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q2","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q3","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q4","RD3",10,2,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q1","RD3",10,2,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q2","RD3",7,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q3","RD3",11,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2010,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2010,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2011,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2011,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2011,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2012,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2012,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q2","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q3","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q4","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q1","RD3",8,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q2","RD3",11,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q3","RD3",13,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q4","RD3",13,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2019,"Q1","RD3",13,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2019,"Q2","RD3",13,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2019,"Q3","RD3",13,3,0,"POOLE HOSPITAL NHS FOUNDATION TRUST",0,0
2003,"Q2","RD8",8,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2003,"Q3","RD8",8,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2003,"Q4","RD8",8,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q1","RD8",8,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q2","RD8",8,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q3","RD8",8,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2004,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2005,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2006,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2007,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2008,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2009,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2010,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2010,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2011,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2011,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2011,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2012,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2012,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2013,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2014,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2015,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2016,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2017,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2018,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2019,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2019,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2019,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2021,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2021,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2022,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2022,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2022,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2022,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2023,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2023,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2023,"Q3","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2023,"Q4","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2024,"Q1","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2024,"Q2","RD8",12,0,0,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,0
2003,"Q2","RDD",11,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2003,"Q3","RDD",11,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2003,"Q4","RDD",11,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q1","RDD",11,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q2","RDD",11,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q3","RDD",11,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q4","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q1","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q2","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q3","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q4","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q1","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q2","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q3","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q4","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q1","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q2","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q3","RDD",12,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q4","RDD",12,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q1","RDD",15,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q2","RDD",15,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q3","RDD",15,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q4","RDD",15,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q1","RDD",15,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q2","RDD",18,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q3","RDD",18,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q4","RDD",18,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2010,"Q3","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2010,"Q4","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2011,"Q1","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2011,"Q2","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2011,"Q3","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2012,"Q2","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2012,"Q4","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q1","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q2","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q3","RDD",14,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q4","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q1","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q2","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q3","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q4","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q1","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q2","RDD",17,4,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q3","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q4","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q1","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q2","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q3","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q4","RDD",17,5,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q1","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q2","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q3","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q4","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q1","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q2","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q3","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q4","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2019,"Q1","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2019,"Q2","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2019,"Q3","RDD",21,9,0,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2003,"Q2","RDE",29,7,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2003,"Q3","RDE",29,5,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2003,"Q4","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2004,"Q1","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2004,"Q2","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2004,"Q3","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2004,"Q4","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2005,"Q1","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2005,"Q2","RDE",33,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2005,"Q3","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2005,"Q4","RDE",32,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2006,"Q1","RDE",33,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2006,"Q2","RDE",33,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2006,"Q3","RDE",31,9,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2006,"Q4","RDE",31,9,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2007,"Q1","RDE",31,9,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2007,"Q2","RDE",31,8,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2007,"Q3","RDE",33,9,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2007,"Q4","RDE",34,8,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2008,"Q1","RDE",31,8,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2008,"Q2","RDE",34,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2008,"Q3","RDE",36,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2008,"Q4","RDE",36,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2009,"Q1","RDE",36,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2009,"Q2","RDE",36,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2009,"Q3","RDE",36,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
2009,"Q4","RDE",36,10,0,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",0,1
