year_var,quarter_var,SHA,OrgID,Name,Number of operating theatres,"Of which, number of dedicated day case theatres",NA,SHA Code,Organisation Code,Organisation Name,Area Team Code,Area Team Name,Region Code,Region Name
2008,Q3,Q34,RXW,Shrewsbury & Telford Hospital NHS Trust,19,6,,,,,,,,
2008,Q3,Q35,RAJ,Southend University Hospital NHS Foundation Trust,15,3,,,,,,,,
2008,Q3,Q35,RC1,Bedford Hospital NHS Trust,10,2,,,,,,,,
2008,Q3,Q35,RC9,Luton and Dunstable Hospital NHS Foundation Trust,10,1,,,,,,,,
2008,Q3,Q35,RCX,King's Lynn & Wisbech Hospitals NHS Trust,11,4,,,,,,,,
2008,Q3,Q35,RDD,Basildon and Thurrock University Hospitals NHS Foundation Trust,15,5,,,,,,,,
2008,Q3,Q35,RDE,Essex Rivers Healthcare NHS Trust,18,6,,,,,,,,
2008,Q3,Q35,RGM,Papworth Hospital NHS Foundation Trust,5,0,,,,,,,,
2008,Q3,Q35,RGN,Peterborough and Stamford Hospitals NHS Foundation Trust,18,6,,,,,,,,
2008,Q3,Q35,RGP,James Paget University Hospitals NHS Foundation Trust,10,0,,,,,,,,
2008,Q3,Q35,RGQ,Ipswich Hospital NHS Trust,18,4,,,,,,,,
2008,Q3,Q35,RGR,West Suffolk Hospitals NHS Trust,13,5,,,,,,,,
2008,Q3,Q35,RGT,Cambridge University Hospitals NHS Foundation Trust,32,5,,,,,,,,
2008,Q3,Q35,RM1,Norfolk & Norwich Healthcare NHS Trust,28,9,,,,,,,,
2008,Q3,Q35,RQ8,Mid-Essex Hospital Services NHS Trust,21,4,,,,,,,,
2008,Q3,Q35,RQQ,Hinchingbrooke Health Care NHS Trust,15,7,,,,,,,,
2008,Q3,Q35,RQW,Princess Alexandra Hospital NHS Trust,15,6,,,,,,,,
2008,Q3,Q35,RWG,West Hertfordshire Hospitals NHS Trust,16,0,,,,,,,,
2008,Q3,Q35,RWH,East and North Hertfordshire NHS Trust,17,3,,,,,,,,
2008,Q3,Q36,RAL,Royal Free Hampstead NHS Trust,21,1,,,,,,,,
2008,Q3,Q36,RAN,Royal National Orthopaedic Hospital NHS Trust (London),8,0,,,,,,,,
2008,Q3,Q36,RAP,North Middlesex Hospital NHS Trust,12,6,,,,,,,,
2008,Q3,Q36,RAS,Hillingdon Hospital NHS Trust,9,0,,,,,,,,
2008,Q3,Q36,RAX,Kingston Hospital NHS Trust,15,5,,,,,,,,
2008,Q3,Q36,RC3,Ealing Hospital NHS Trust,6,0,,,,,,,,
2008,Q3,Q36,RF4,"Barking, Havering & Redbridge Hospitals NHS Trust",23,5,,,,,,,,
2008,Q3,Q36,RFW,West Middlesex University Hospital NHS Trust,8,3,,,,,,,,
2008,Q3,Q36,RG2,Queen Elizabeth Hospital NHS Trust,9,2,,,,,,,,
2008,Q3,Q36,RG3,Bromley Hospitals NHS Trust,15,6,,,,,,,,
2008,Q3,Q36,RGC,Whipps Cross University Hospital NHS Trust,12,4,,,,,,,,
2008,Q3,Q36,RGZ,Queen Mary's Sidcup NHS Trust,7,2,,,,,,,,
2008,Q3,Q36,RJ1,Guy's & St. Thomas's NHS Foundation Trust,43,17,,,,,,,,
2008,Q3,Q36,RJ2,Lewisham Hospital NHS Trust,12,0,,,,,,,,
2008,Q3,Q36,RJ6,Mayday Healthcare NHS Trust,15,4,,,,,,,,
2008,Q3,Q36,RJ7,St George's Healthcare NHS Trust,35,14,,,,,,,,
2008,Q3,Q36,RJZ,King's College Hospital NHS Foundation Trust,25,7,,,,,,,,
2008,Q3,Q36,RKE,Whittington Hospital NHS Trust,10,4,,,,,,,,
2008,Q3,Q36,RNH,Newham Healthcare NHS Trust,6,1,,,,,,,,
2008,Q3,Q36,RNJ,Barts and the London NHS Trust,27,2,,,,,,,,
2008,Q3,Q36,RP4,Great Ormond Street Hospital for Children NHS Trust,10,0,,,,,,,,
2008,Q3,Q36,RP6,Moorfields Eye Hospital NHS Foundation Trust,17,16,,,,,,,,
2008,Q3,Q36,RPY,The Royal Marsden NHS Foundation Trust,7,1,,,,,,,,
2008,Q3,Q36,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,18,7,,,,,,,,
2008,Q3,Q36,RQX,Homerton University Hospital NHS Foundation Trust,8,3,,,,,,,,
2008,Q3,Q36,RRV,University College London Hospitals NHS Foundation Trust,24,2,,,,,,,,
2008,Q3,Q36,RT3,Royal Brompton and Harefield NHS Trust,11,0,,,,,,,,
2008,Q3,Q36,RV8,North West London Hospitals NHS Trust,20,6,,,,,,,,
2008,Q3,Q36,RVL,Barnet & Chase Farm Hospitals NHS Trust,23,8,,,,,,,,
2008,Q3,Q36,RVR,Epsom & St Helier NHS Trust,23,8,,,,,,,,
2008,Q3,Q36,RYJ,Imperial College NHS Trust,38,7,,,,,,,,
2008,Q3,Q37,RA2,Royal Surrey County & St Luke's Hospitals NHS Trust,12,2,,,,,,,,
2008,Q3,Q37,RDU,Frimley Park Hospital NHS Foundation Trust,16,5,,,,,,,,
2008,Q3,Q37,RN7,Dartford & Gravesham NHS Trust,9,3,,,,,,,,
2008,Q3,Q37,RPA,Medway NHS Trust,12,4,,,,,,,,
2008,Q3,Q37,RPC,Queen Victoria Hospital NHS Foundation Trust,10,2,,,,,,,,
2008,Q3,Q37,RPL,Worthing & Southlands Hospitals NHS Trust,11,3,,,,,,,,
2008,Q3,Q37,RPR,Royal West Sussex NHS Trust,10,4,,,,,,,,
2008,Q3,Q37,RTK,Ashford and St Peters'  Hospitals NHS Trust,17,6,,,,,,,,
2008,Q3,Q37,RTP,Surrey and Sussex Healthcare NHS Trust,13,4,,,,,,,,
2008,Q3,Q37,RVV,East Kent Hospitals NHS Trust,32,11,,,,,,,,
2008,Q3,Q37,RWF,Maidstone & Tunbridge Wells NHS Trust,19,0,,,,,,,,
2008,Q3,Q37,RXC,East Sussex Hospitals NHS Trust,19,3,,,,,,,,
2008,Q3,Q37,RXH,Brighton and Sussex University Hospitals NHS Trust,24,1,,,,,,,,
2008,Q3,Q38,5QC,Hampshire,3,2,,,,,,,,
2008,Q3,Q38,5QT,Isle of Wight Healthcare,6,2,,,,,,,,
2008,Q3,Q38,RBF,Nuffield Orthopaedic Centre NHS Trust,7,0,,,,,,,,
2008,Q3,Q38,RD7,Heatherwood & Wexham Park Hospitals NHS Foundation Trust,17,2,,,,,,,,
2008,Q3,Q38,RD8,Milton Keynes General NHS Trust,12,0,,,,,,,,
2008,Q3,Q38,RHM,Southampton University Hospitals NHS Trust,26,0,,,,,,,,
2008,Q3,Q38,RHU,Portsmouth Hospitals NHS Trust,33,10,,,,,,,,
2008,Q3,Q38,RHW,Royal Berkshire NHS Foundation Trust,21,2,,,,,,,,
2008,Q3,Q38,RN1,Winchester & Eastleigh Healthcare NHS Trust,10,1,,,,,,,,
2008,Q3,Q38,RN5,Basingstoke & North Hampshire NHS Foundation Trust,15,6,,,,,,,,
2008,Q3,Q38,RTH,The Oxford Radcliffe Hospital NHS Trust,36,1,,,,,,,,
2008,Q3,Q38,RXQ,Buckinghamshire Hospitals NHS Trust,22,4,,,,,,,,
2008,Q3,Q39,5QL,Somerset,1,1,,,,,,,,
2008,Q3,Q39,5QM,Dorset,3,1,,,,,,,,
2008,Q3,Q39,5QQ,Devon,6,6,,,,,,,,
2008,Q3,Q39,RA3,Weston Area Health NHS Trust,6,2,,,,,,,,
2008,Q3,Q39,RA4,Yeovil District Hospital NHS Foundation Trust,8,3,,,,,,,,
2008,Q3,Q39,RA7,United Bristol Healthcare NHS Trust,22,3,,,,,,,,
2008,Q3,Q39,RA9,South Devon Healthcare NHS Foundation Trust,14,4,,,,,,,,
2008,Q3,Q39,RBA,Taunton & Somerset NHS Trust,17,5,,,,,,,,
2008,Q3,Q39,RBD,Dorset County Hospital NHS Foundation Trust,10,3,,,,,,,,
2008,Q3,Q39,RBZ,Northern Devon Healthcare NHS Trust,8,2,,,,,,,,
2008,Q3,Q39,RD1,Royal United Hospital Bath NHS Trust,16,5,,,,,,,,
2008,Q3,Q39,RD3,Poole Hospital NHS Trust,7,3,,,,,,,,
2008,Q3,Q39,RDZ,The Royal Bournemouth & Christchurch Hospitals NHS Foundation Trust,16,5,,,,,,,,
2008,Q3,Q39,REF,Royal Cornwall Hospital NHS Trust,19,4,,,,,,,,
2008,Q3,Q39,RH8,Royal Devon and Exeter NHS Foundation Trust,21,4,,,,,,,,
2008,Q3,Q39,RK9,Plymouth Hospitals NHS Trust,33,0,,,,,,,,
2008,Q3,Q39,RN3,Swindon & Marlborough NHS Trust,14,0,,,,,,,,
2008,Q3,Q39,RNZ,Salisbury NHS Foundation Trust,14,6,,,,,,,,
2008,Q3,Q39,RTE,Gloucestershire Hospitals NHS Foundation Trust,32,5,,,,,,,,
2008,Q3,Q39,RVJ,North Bristol NHS Trust,32,5,,,,,,,,
2008,Q4,Source:,Department of Health form QMCO,NA,Quarter Ending March 31st 2009,NA,,,,,,,,
2008,Q4,Published ,NA,NA,NA,NA,,,,,,,,
2008,Q4,NA,NA,NA,NA,NA,,,,,,,,
2008,Q4,SHA,OrgID,Name,Number of operating theatres,"Of which, number of dedicated day case theatres",,,,,,,,
2008,Q4,NA,NA,NA,NA,NA,,,,,,,,
2008,Q4,NA,NA,England total,3004,586,,,,,,,,
2008,Q4,NA,NA,NA,NA,NA,,,,,,,,
2008,Q4,Q30,RE9,South Tyneside NHS Foundation Trust,9,3,,,,,,,,
2008,Q4,Q30,RLN,City Hospitals Sunderland NHS Foundation Trust,25,6,,,,,,,,
2008,Q4,Q30,RR7,Gateshead Health NHS Foundation Trust,10,0,,,,,,,,
2008,Q4,Q30,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,45,9,,,,,,,,
2008,Q4,Q30,RTF,Northumbria Healthcare NHS Foundation Trust,24,3,,,,,,,,
2008,Q4,Q30,RTR,South Tees Hospitals NHS Trust,34,7,,,,,,,,
2008,Q4,Q30,RVW,North Tees and Hartlepool NHS Trust,15,4,,,,,,,,
2008,Q4,Q30,RXP,County Durham & Darlington NHS Foundation Trust,25,4,,,,,,,,
2008,Q4,Q31,RBL,Wirral University Teaching Hospital NHS Foundation Trust,23,1,,,,,,,,
2008,Q4,Q31,RBN,St Helens & Knowsley Hospitals NHS Trust,18,1,,,,,,,,
2008,Q4,Q31,RBQ,Cardiothoracic Centre  Liverpool NHS Trust,9,0,,,,,,,,
2008,Q4,Q31,RBS,Royal Liverpool Children's NHS Trust,10,0,,,,,,,,
2008,Q4,Q31,RBT,Mid-Cheshire Hospitals NHS Trust,11,4,,,,,,,,
2008,Q4,Q31,RBV,Christie Hospital NHS Foundation Trust,5,1,,,,,,,,
2008,Q4,Q31,REM,Aintree University Hospitals NHS Foundation Trust,18,4,,,,,,,,
2008,Q4,Q31,REP,Liverpool Women's NHS Foundation Trust,5,0,,,,,,,,
2008,Q4,Q31,RET,Walton Centre for Neurology & Neurosurgery NHS Trust,5,0,,,,,,,,
2008,Q4,Q31,RJN,East Cheshire NHS Trust,7,1,,,,,,,,
2008,Q4,Q31,RJR,Countess of Chester Hospital NHS Foundation Trust,13,4,,,,,,,,
2008,Q4,Q31,RM2,University Hospital of South Manchester NHS Foundation Trust,23,4,,,,,,,,
2008,Q4,Q31,RM3,Salford Royal NHS Foundation Trust,16,0,,,,,,,,
2008,Q4,Q31,RM4,Trafford Healthcare NHS Trust,7,1,,,,,,,,
2008,Q4,Q31,RMC,Bolton Hospitals NHS Trust,13,5,,,,,,,,
2008,Q4,Q31,RMP,Tameside & Glossop Acute Services NHS Trust,9,1,,,,,,,,
2008,Q4,Q31,RNL,North Cumbria Acute NHS Trust,15,3,,,,,,,,
2008,Q4,Q31,RQ6,Royal Liverpool & Broadgreen University Hospitals NHS Trust,22,3,,,,,,,,
2008,Q4,Q31,RRF,"Wrightington, Wigan & Leigh NHS Trust",21,0,,,,,,,,
2008,Q4,Q31,RTX,Morecambe Bay Hospitals NHS Trust,18,3,,,,,,,,
2008,Q4,Q31,RVY,Southport & Ormskirk Hospital NHS Trust,12,0,,,,,,,,
2008,Q4,Q31,RW3,Central Manchester & Manchester Children's University Hospitals NHS Trust,40,5,,,,,,,,
2008,Q4,Q31,RW6,Pennine Acute Hospitals NHS Trust,38,6,,,,,,,,
2008,Q4,Q31,RWJ,Stockport NHS Foundation Trust,17,5,,,,,,,,
2008,Q4,Q31,RWW,North Cheshire Hospital NHS Trust,14,1,,,,,,,,
2008,Q4,Q31,RXL,"Blackpool, Fylde and Wyre Hospitals NHS Trust",18,3,,,,,,,,
2008,Q4,Q31,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,27,4,,,,,,,,
2008,Q4,Q31,RXR,East Lancashire Hospitals NHS Trust,26,1,,,,,,,,
2008,Q4,Q32,RAE,Bradford Teaching Hospitals NHS Foundation Trust,23,1,,,,,,,,
2008,Q4,Q32,RCB,York Hospitals NHS Foundation Trust,21,9,,,,,,,,
2008,Q4,Q32,RCC,Scarborough & North East Yorkshire Healthcare NHS Trust,8,2,,,,,,,,
2008,Q4,Q32,RCD,Harrogate and District NHS Foundation Trust,7,2,,,,,,,,
2008,Q4,Q32,RCF,Airedale NHS Trust,8,1,,,,,,,,
2008,Q4,Q32,RCU,Sheffield Children’s NHS Foundation Trust,8,0,,,,,,,,
2008,Q4,Q32,RFF,Barnsley Hospital NHS Foundation Trust,12,2,,,,,,,,
2008,Q4,Q32,RFR,The Rotherham NHS Foundation Trust,12,2,,,,,,,,
2008,Q4,Q32,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,30,8,,,,,,,,
2008,Q4,Q32,RJL,Northern Lincolnshire & Goole Hospitals NHS Foundation Trust,18,1,,,,,,,,
2008,Q4,Q32,RP5,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,26,5,,,,,,,,
2008,Q4,Q32,RR8,Leeds Teaching Hospitals NHS Trust,54,8,,,,,,,,
2008,Q4,Q32,RWA,Hull and East Yorkshire Hospitals NHS Trust,32,4,,,,,,,,
2008,Q4,Q32,RWY,Calderdale and Huddersfield NHS Foundation Trust,17,3,,,,,,,,
2008,Q4,Q32,RXF,Mid Yorkshire Hospitals NHS Trust,24,5,,,,,,,,
2008,Q4,Q33,5N6,Derbyshire County,2,2,,,,,,,,
2008,Q4,Q33,5PA,Leicestershire County and Rutland,4,4,,,,,,,,
2008,Q4,Q33,RFS,Chesterfield Royal Hospital NHS Foundation Trust,13,1,,,,,,,,
2008,Q4,Q33,RK5,Sherwood Forest Hospitals NHS Foundation Trust,12,1,,,,,,,,
2008,Q4,Q33,RNQ,Kettering General Hospital NHS Trust,13,2,,,,,,,,
2008,Q4,Q33,RNS,Northampton General Hospital NHS Trust,14,0,,,,,,,,
2008,Q4,Q33,RTG,Derby Hospitals NHS Foundation Trust,33,7,,,,,,,,
2008,Q4,Q33,RWD,United Lincolnshire Hospitals NHS Trust,29,0,,,,,,,,
2008,Q4,Q33,RWE,University Hospitals of Leicester NHS Trust,47,5,,,,,,,,
2008,Q4,Q33,RX1,Nottingham University Hospitals Trust,51,7,,,,,,,,
2008,Q4,Q34,5M1,South Birmingham PCT,1,1,,,,,,,,
2008,Q4,Q34,5PK,South Staffordshire,1,1,,,,,,,,
2008,Q4,Q34,5PL,Worcestershire,3,0,,,,,,,,
2008,Q4,Q34,RBK,Walsall Hospitals NHS Trust,11,2,,,,,,,,
2008,Q4,Q34,RJC,South Warwickshire General Hospitals NHS Trust,10,4,,,,,,,,
2008,Q4,Q34,RJD,Mid-Staffordshire General Hospitals NHS Trust,11,1,,,,,,,,
2008,Q4,Q34,RJE,North Staffordshire Hospital NHS Trust,26,2,,,,,,,,
2008,Q4,Q34,RJF,Burton Hospitals NHS Trust,13,4,,,,,,,,
2008,Q4,Q34,RKB,University Hospital of Coventry and Warwickshire NHS Trust,32,5,,,,,,,,
2008,Q4,Q34,RL1,Robert Jones & Agnes Hunt Orthopaedic & District Hospital NHS Trust,8,1,,,,,,,,
2008,Q4,Q34,RL4,Royal Wolverhampton Hospitals NHS Trust,16,2,,,,,,,,
2008,Q4,Q34,RLQ,Hereford Hospitals NHS Trust,8,0,,,,,,,,
2008,Q4,Q34,RLT,George Eliot Hospital NHS Trust,8,3,,,,,,,,
2008,Q4,Q34,RLU,Birmingham Women's Healthcare NHS Trust,2,0,,,,,,,,
2008,Q4,Q34,RNA,Dudley Group of Hospitals NHS Trust,17,5,,,,,,,,
2008,Q4,Q34,RQ3,Birmingham Children's Hospital NHS Foundation Trust,9,0,,,,,,,,
2008,Q4,Q34,RR1,Heart of England NHS Foundation Trust,28,3,,,,,,,,
2008,Q4,Q34,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,10,0,,,,,,,,
2008,Q4,Q34,RRK,University Hospital Birmingham NHS Foundation Trust,31,2,,,,,,,,
2008,Q4,Q34,RWP,Worcestershire Acute Hospital NHS Trust,23,5,,,,,,,,
2008,Q4,Q34,RXK,Sandwell and West Birmingham Hospitals NHS Trust,30,10,,,,,,,,
2008,Q4,Q34,RXW,Shrewsbury & Telford Hospital NHS Trust,19,6,,,,,,,,
2008,Q4,Q35,RAJ,Southend University Hospital NHS Foundation Trust,15,3,,,,,,,,
2008,Q4,Q35,RC1,Bedford Hospital NHS Trust,10,2,,,,,,,,
2008,Q4,Q35,RC9,Luton and Dunstable Hospital NHS Foundation Trust,10,1,,,,,,,,
2008,Q4,Q35,RCX,King's Lynn & Wisbech Hospitals NHS Trust,11,4,,,,,,,,
2008,Q4,Q35,RDD,Basildon and Thurrock University Hospitals NHS Foundation Trust,15,5,,,,,,,,
2008,Q4,Q35,RDE,Essex Rivers Healthcare NHS Trust,18,6,,,,,,,,
2008,Q4,Q35,RGM,Papworth Hospital NHS Foundation Trust,5,0,,,,,,,,
2008,Q4,Q35,RGN,Peterborough and Stamford Hospitals NHS Foundation Trust,20,6,,,,,,,,
2008,Q4,Q35,RGP,James Paget University Hospitals NHS Foundation Trust,10,0,,,,,,,,
2008,Q4,Q35,RGQ,Ipswich Hospital NHS Trust,18,4,,,,,,,,
2008,Q4,Q35,RGR,West Suffolk Hospitals NHS Trust,13,5,,,,,,,,
2008,Q4,Q35,RGT,Cambridge University Hospitals NHS Foundation Trust,33,5,,,,,,,,
2008,Q4,Q35,RM1,Norfolk & Norwich Healthcare NHS Trust,29,9,,,,,,,,
2008,Q4,Q35,RQ8,Mid-Essex Hospital Services NHS Trust,21,4,,,,,,,,
2008,Q4,Q35,RQQ,Hinchingbrooke Health Care NHS Trust,15,7,,,,,,,,
2008,Q4,Q35,RQW,Princess Alexandra Hospital NHS Trust,15,6,,,,,,,,
2008,Q4,Q35,RWG,West Hertfordshire Hospitals NHS Trust,15,1,,,,,,,,
2008,Q4,Q35,RWH,East and North Hertfordshire NHS Trust,17,3,,,,,,,,
2008,Q4,Q36,RAL,Royal Free Hampstead NHS Trust,21,1,,,,,,,,
2008,Q4,Q36,RAN,Royal National Orthopaedic Hospital NHS Trust (London),8,0,,,,,,,,
2008,Q4,Q36,RAP,North Middlesex Hospital NHS Trust,12,6,,,,,,,,
2008,Q4,Q36,RAS,Hillingdon Hospital NHS Trust,11,0,,,,,,,,
2008,Q4,Q36,RAX,Kingston Hospital NHS Trust,15,5,,,,,,,,
2008,Q4,Q36,RC3,Ealing Hospital NHS Trust,6,0,,,,,,,,
2008,Q4,Q36,RF4,"Barking, Havering & Redbridge Hospitals NHS Trust",23,5,,,,,,,,
2008,Q4,Q36,RFW,West Middlesex University Hospital NHS Trust,8,3,,,,,,,,
2008,Q4,Q36,RG2,Queen Elizabeth Hospital NHS Trust,9,2,,,,,,,,
2008,Q4,Q36,RG3,Bromley Hospitals NHS Trust,15,6,,,,,,,,
2008,Q4,Q36,RGC,Whipps Cross University Hospital NHS Trust,12,4,,,,,,,,
2008,Q4,Q36,RGZ,Queen Mary's Sidcup NHS Trust,7,2,,,,,,,,
2008,Q4,Q36,RJ1,Guy's & St. Thomas's NHS Foundation Trust,43,17,,,,,,,,
2008,Q4,Q36,RJ2,Lewisham Hospital NHS Trust,12,0,,,,,,,,
2008,Q4,Q36,RJ6,Mayday Healthcare NHS Trust,15,4,,,,,,,,
2008,Q4,Q36,RJ7,St George's Healthcare NHS Trust,35,14,,,,,,,,
2008,Q4,Q36,RJZ,King's College Hospital NHS Foundation Trust,25,7,,,,,,,,
2008,Q4,Q36,RKE,Whittington Hospital NHS Trust,10,4,,,,,,,,
2008,Q4,Q36,RNH,Newham Healthcare NHS Trust,6,1,,,,,,,,
2008,Q4,Q36,RNJ,Barts and the London NHS Trust,27,2,,,,,,,,
2008,Q4,Q36,RP4,Great Ormond Street Hospital for Children NHS Trust,10,0,,,,,,,,
2008,Q4,Q36,RP6,Moorfields Eye Hospital NHS Foundation Trust,17,16,,,,,,,,
2008,Q4,Q36,RPY,The Royal Marsden NHS Foundation Trust,8,2,,,,,,,,
2008,Q4,Q36,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,17,6,,,,,,,,
2008,Q4,Q36,RQX,Homerton University Hospital NHS Foundation Trust,8,3,,,,,,,,
2008,Q4,Q36,RRV,University College London Hospitals NHS Foundation Trust,24,2,,,,,,,,
2008,Q4,Q36,RT3,Royal Brompton and Harefield NHS Trust,11,0,,,,,,,,
2008,Q4,Q36,RV8,North West London Hospitals NHS Trust,20,6,,,,,,,,
2008,Q4,Q36,RVL,Barnet & Chase Farm Hospitals NHS Trust,18,6,,,,,,,,
2008,Q4,Q36,RVR,Epsom & St Helier NHS Trust,23,8,,,,,,,,
2008,Q4,Q36,RYJ,Imperial College NHS Trust,38,7,,,,,,,,
2008,Q4,Q37,RA2,Royal Surrey County & St Luke's Hospitals NHS Trust,13,2,,,,,,,,
2008,Q4,Q37,RDU,Frimley Park Hospital NHS Foundation Trust,16,5,,,,,,,,
2008,Q4,Q37,RN7,Dartford & Gravesham NHS Trust,9,3,,,,,,,,
2008,Q4,Q37,RPA,Medway NHS Trust,12,4,,,,,,,,
2008,Q4,Q37,RPC,Queen Victoria Hospital NHS Foundation Trust,10,2,,,,,,,,
2008,Q4,Q37,RPL,Worthing & Southlands Hospitals NHS Trust,11,3,,,,,,,,
2008,Q4,Q37,RPR,Royal West Sussex NHS Trust,10,4,,,,,,,,
2008,Q4,Q37,RTK,Ashford and St Peters'  Hospitals NHS Trust,16,3,,,,,,,,
2008,Q4,Q37,RTP,Surrey and Sussex Healthcare NHS Trust,14,5,,,,,,,,
2008,Q4,Q37,RVV,East Kent Hospitals NHS Trust,32,11,,,,,,,,
2008,Q4,Q37,RWF,Maidstone & Tunbridge Wells NHS Trust,19,0,,,,,,,,
2008,Q4,Q37,RXC,East Sussex Hospitals NHS Trust,19,3,,,,,,,,
2008,Q4,Q37,RXH,Brighton and Sussex University Hospitals NHS Trust,25,1,,,,,,,,
2008,Q4,Q38,5QC,Hampshire,2,2,,,,,,,,
2008,Q4,Q38,5QT,Isle of Wight Healthcare,6,2,,,,,,,,
2008,Q4,Q38,RBF,Nuffield Orthopaedic Centre NHS Trust,7,1,,,,,,,,
2008,Q4,Q38,RD7,Heatherwood & Wexham Park Hospitals NHS Foundation Trust,17,2,,,,,,,,
2008,Q4,Q38,RD8,Milton Keynes General NHS Trust,12,0,,,,,,,,
2008,Q4,Q38,RHM,Southampton University Hospitals NHS Trust,26,0,,,,,,,,
2008,Q4,Q38,RHU,Portsmouth Hospitals NHS Trust,33,10,,,,,,,,
2008,Q4,Q38,RHW,Royal Berkshire NHS Foundation Trust,21,2,,,,,,,,
2008,Q4,Q38,RN1,Winchester & Eastleigh Healthcare NHS Trust,10,1,,,,,,,,
2008,Q4,Q38,RN5,Basingstoke & North Hampshire NHS Foundation Trust,15,6,,,,,,,,
2008,Q4,Q38,RTH,The Oxford Radcliffe Hospital NHS Trust,40,0,,,,,,,,
2008,Q4,Q38,RXQ,Buckinghamshire Hospitals NHS Trust,22,4,,,,,,,,
2008,Q4,Q39,5QL,Somerset,1,1,,,,,,,,
2008,Q4,Q39,5QM,Dorset,3,1,,,,,,,,
2008,Q4,Q39,5QQ,Devon,4,4,,,,,,,,
2008,Q4,Q39,RA3,Weston Area Health NHS Trust,6,2,,,,,,,,
2008,Q4,Q39,RA4,Yeovil District Hospital NHS Foundation Trust,8,3,,,,,,,,
2008,Q4,Q39,RA7,United Bristol Healthcare NHS Trust,22,3,,,,,,,,
2008,Q4,Q39,RA9,South Devon Healthcare NHS Foundation Trust,14,4,,,,,,,,
2008,Q4,Q39,RBA,Taunton & Somerset NHS Trust,17,5,,,,,,,,
2008,Q4,Q39,RBD,Dorset County Hospital NHS Foundation Trust,10,3,,,,,,,,
2008,Q4,Q39,RBZ,Northern Devon Healthcare NHS Trust,8,2,,,,,,,,
2008,Q4,Q39,RD1,Royal United Hospital Bath NHS Trust,16,5,,,,,,,,
2008,Q4,Q39,RD3,Poole Hospital NHS Trust,10,2,,,,,,,,
2008,Q4,Q39,RDZ,The Royal Bournemouth & Christchurch Hospitals NHS Foundation Trust,16,5,,,,,,,,
2008,Q4,Q39,REF,Royal Cornwall Hospital NHS Trust,19,4,,,,,,,,
2008,Q4,Q39,RH8,Royal Devon and Exeter NHS Foundation Trust,21,4,,,,,,,,
2008,Q4,Q39,RK9,Plymouth Hospitals NHS Trust,33,0,,,,,,,,
2008,Q4,Q39,RN3,Swindon & Marlborough NHS Trust,14,0,,,,,,,,
2008,Q4,Q39,RNZ,Salisbury NHS Foundation Trust,14,6,,,,,,,,
2008,Q4,Q39,RTE,Gloucestershire Hospitals NHS Foundation Trust,33,6,,,,,,,,
2008,Q4,Q39,RVJ,North Bristol NHS Trust,32,4,,,,,,,,
2009,Q1,NA,NA,NA,NA,NA,,,,,,,,
2009,Q1,NA,NA,England total,3021,604,,,,,,,,
2009,Q1,NA,NA,NA,NA,NA,,,,,,,,
2009,Q1,Q30,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,9,3,,,,,,,,
2009,Q1,Q30,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,23,6,,,,,,,,
2009,Q1,Q30,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,10,0,,,,,,,,
2009,Q1,Q30,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,52,4,,,,,,,,
2009,Q1,Q30,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,24,3,,,,,,,,
2009,Q1,Q30,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,34,7,,,,,,,,
2009,Q1,Q30,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,15,4,,,,,,,,
2009,Q1,Q30,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,25,4,,,,,,,,
2009,Q1,Q31,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,23,1,,,,,,,,
2009,Q1,Q31,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,18,1,,,,,,,,
2009,Q1,Q31,RBQ,LIVERPOOL HEART AND CHEST NHS FOUNDATION TRUST,9,0,,,,,,,,
2009,Q1,Q31,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,10,0,,,,,,,,
2009,Q1,Q31,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,11,4,,,,,,,,
2009,Q1,Q31,RBV,THE CHRISTIE NHS FOUNDATION TRUST,5,1,,,,,,,,
2009,Q1,Q31,REM,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18,4,,,,,,,,
2009,Q1,Q31,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,5,0,,,,,,,,
2009,Q1,Q31,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,5,0,,,,,,,,
