"org_code","number_of_adult_critical_care_beds_open","date","month","year","number_of_paediatric_intensive_care_beds_open","number_of_neonatal_critical_care_cots_or_beds_open","number_of_adult_critical_care_beds_occupied","number_of_paediatric_intensive_care_beds_occupied","number_of_neonatal_critical_care_cots_or_beds_occupied","adult_critical_care_beds_percent_occupied","paediatric_intensive_care_beds_percent_occupied","neonatal_critical_care_cots_or_beds_percent_occupied","number_of_non_medical_critical_care_transfers","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
"RDE",25,2017-06-01,"June",2017,3,8,20,3,1,0.8,1,0.125,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",23,2017-07-01,"July",2017,3,9,17,1,6,0.739130434782609,0.333333333333333,0.666666666666667,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2017-08-01,"August",2017,3,8,16,2,5,0.64,0.666666666666667,0.625,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2017-09-01,"September",2017,3,8,19,2,3,0.76,0.666666666666667,0.375,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2017-10-01,"October",2017,3,8,21,1,3,0.84,0.333333333333333,0.375,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2017-11-01,"November",2017,4,8,20,4,2,0.8,1,0.25,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2017-12-01,"December",2017,7,8,21,6,4,0.84,0.857142857142857,0.5,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-01-01,"January",2018,2,10,17,2,4,0.68,1,0.4,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-02-01,"February",2018,2,10,19,0,6,0.76,0,0.6,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-03-01,"March",2018,2,10,21,1,3,0.84,0.5,0.3,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-04-01,"April",2018,2,10,19,1,4,0.76,0.5,0.4,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-05-01,"May",2018,2,10,17,2,6,0.68,1,0.6,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-06-01,"June",2018,2,10,17,1,9,0.68,0.5,0.9,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-07-01,"July",2018,2,10,14,1,7,0.56,0.5,0.7,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",1,1
"RDE",25,2018-08-01,"August",2018,2,10,17,0,4,0.68,0,0.4,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-09-01,"September",2018,2,10,16,2,4,0.64,1,0.4,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-10-01,"October",2018,2,10,17,1,8,0.68,0.5,0.8,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2018-11-01,"November",2018,0,10,17,0,5,0.68,NA,0.5,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",24,2018-12-01,"December",2018,0,10,17,0,7,0.708333333333333,NA,0.7,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",24,2019-01-01,"January",2019,0,10,21,0,3,0.875,NA,0.3,2,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-02-01,"February",2019,0,10,17,0,7,0.68,NA,0.7,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-03-01,"March",2019,0,10,16,0,5,0.64,NA,0.5,1,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-04-01,"April",2019,0,11,19,0,10,0.76,NA,0.909090909090909,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-05-01,"May",2019,0,10,18,0,6,0.72,NA,0.6,1,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",21,2019-06-01,"June",2019,0,10,14,0,6,0.666666666666667,NA,0.6,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",22,2019-07-01,"July",2019,0,10,18,0,3,0.818181818181818,NA,0.3,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-08-01,"August",2019,0,10,16,0,7,0.64,NA,0.7,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-09-01,"September",2019,0,10,12,0,5,0.48,NA,0.5,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-10-01,"October",2019,0,10,16,0,5,0.64,NA,0.5,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-11-01,"November",2019,0,10,13,0,7,0.52,NA,0.7,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2019-12-01,"December",2019,0,10,20,0,5,0.8,NA,0.5,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2020-01-01,"January",2020,0,10,22,0,5,0.88,NA,0.5,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDE",25,2020-02-01,"February",2020,0,10,20,0,7,0.8,NA,0.7,0,0,"ESSEX RIVERS HEALTHCARE NHS TRUST",0,1
"RDU",24,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2003-07-01,"July",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2004-01-01,"January",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2004-07-01,"July",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2005-01-01,"January",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2005-07-01,"July",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2006-01-01,"January",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2006-07-01,"July",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2007-01-01,"January",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2010-01-01,"January",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2010-07-01,"July",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2010-08-01,"August",2010,2,9,20,1,6,0.952380952380952,0.5,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2010-09-01,"September",2010,2,9,21,0,7,1,0,0.777777777777778,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",22,2010-10-01,"October",2010,2,9,21,2,6,0.954545454545455,1,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2010-11-01,"November",2010,2,9,18,1,3,0.857142857142857,0.5,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2010-12-01,"December",2010,2,9,21,1,5,1,0.5,0.555555555555556,1,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-01-01,"January",2011,2,9,20,1,2,0.952380952380952,0.5,0.222222222222222,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-02-01,"February",2011,2,9,20,0,7,0.952380952380952,0,0.777777777777778,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-03-01,"March",2011,2,9,19,2,5,0.904761904761905,1,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-04-01,"April",2011,2,9,17,1,4,0.80952380952381,0.5,0.444444444444444,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-05-01,"May",2011,2,9,21,2,2,1,1,0.222222222222222,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-06-01,"June",2011,2,9,17,1,3,0.80952380952381,0.5,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-07-01,"July",2011,2,9,18,1,3,0.857142857142857,0.5,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-08-01,"August",2011,2,9,17,0,5,0.80952380952381,0,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-09-01,"September",2011,2,9,21,1,5,1,0.5,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-10-01,"October",2011,2,9,18,1,6,0.857142857142857,0.5,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-11-01,"November",2011,2,9,19,2,3,0.904761904761905,1,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2011-12-01,"December",2011,2,9,20,0,7,0.952380952380952,0,0.777777777777778,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-01-01,"January",2012,2,9,20,1,7,0.952380952380952,0.5,0.777777777777778,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-02-01,"February",2012,2,9,21,1,6,1,0.5,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-03-01,"March",2012,2,9,20,0,6,0.952380952380952,0,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",22,2012-04-01,"April",2012,2,9,18,0,2,0.818181818181818,0,0.222222222222222,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",20,2012-05-01,"May",2012,2,9,18,2,5,0.9,1,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-06-01,"June",2012,2,9,20,1,4,0.952380952380952,0.5,0.444444444444444,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-07-01,"July",2012,2,9,20,2,3,0.952380952380952,1,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-08-01,"August",2012,2,9,15,0,3,0.714285714285714,0,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-09-01,"September",2012,2,9,17,0,5,0.80952380952381,0,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2012-10-01,"October",2012,4,9,18,4,5,0.782608695652174,1,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",21,2012-11-01,"November",2012,2,6,20,2,2,0.952380952380952,1,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2012-12-01,"December",2012,2,10,20,2,6,0.869565217391304,1,0.6,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-01-01,"January",2013,2,10,23,0,4,1,0,0.4,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-02-01,"February",2013,2,10,23,2,6,1,1,0.6,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-03-01,"March",2013,2,10,23,2,7,1,1,0.7,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-04-01,"April",2013,2,9,21,2,5,0.91304347826087,1,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-05-01,"May",2013,2,9,19,2,5,0.826086956521739,1,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-06-01,"June",2013,3,10,20,1,1,0.869565217391304,0.333333333333333,0.1,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-07-01,"July",2013,2,10,20,1,1,0.869565217391304,0.5,0.1,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-08-01,"August",2013,2,9,19,2,5,0.826086956521739,1,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2013-09-01,"September",2013,2,10,19,1,6,0.826086956521739,0.5,0.6,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2013-10-01,"October",2013,2,10,17,1,9,0.708333333333333,0.5,0.9,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2013-11-01,"November",2013,2,10,21,1,2,0.875,0.5,0.2,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2013-12-01,"December",2013,2,11,22,2,1,0.916666666666667,1,0.0909090909090909,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-01-01,"January",2014,2,8,21,2,7,0.875,1,0.875,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-02-01,"February",2014,2,11,20,2,6,0.833333333333333,1,0.545454545454545,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-03-01,"March",2014,2,11,21,1,4,0.875,0.5,0.363636363636364,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-04-01,"April",2014,2,11,20,1,2,0.833333333333333,0.5,0.181818181818182,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-05-01,"May",2014,2,13,22,2,6,0.916666666666667,1,0.461538461538462,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-06-01,"June",2014,2,10,24,2,4,1,1,0.4,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-07-01,"July",2014,2,9,18,1,6,0.75,0.5,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-08-01,"August",2014,2,13,21,1,1,0.875,0.5,0.0769230769230769,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-09-01,"September",2014,2,6,20,1,3,0.833333333333333,0.5,0.5,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-10-01,"October",2014,2,9,19,1,5,0.791666666666667,0.5,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",1,1
"RDU",24,2014-11-01,"November",2014,2,12,15,2,9,0.625,1,0.75,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2014-12-01,"December",2014,2,8,22,1,3,0.916666666666667,0.5,0.375,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-01-01,"January",2015,0,9,20,0,6,0.833333333333333,NA,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-02-01,"February",2015,0,11,23,0,7,0.958333333333333,NA,0.636363636363636,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-03-01,"March",2015,0,9,23,0,5,0.958333333333333,NA,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-04-01,"April",2015,0,13,22,0,4,0.916666666666667,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-05-01,"May",2015,0,9,20,0,5,0.833333333333333,NA,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-06-01,"June",2015,0,10,20,0,3,0.833333333333333,NA,0.3,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-07-01,"July",2015,0,12,19,0,3,0.791666666666667,NA,0.25,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-08-01,"August",2015,0,11,21,0,4,0.875,NA,0.363636363636364,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-09-01,"September",2015,0,13,21,0,6,0.875,NA,0.461538461538462,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-10-01,"October",2015,0,13,20,0,8,0.833333333333333,NA,0.615384615384615,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-11-01,"November",2015,0,12,23,0,7,0.958333333333333,NA,0.583333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2015-12-01,"December",2015,0,9,18,0,5,0.75,NA,0.555555555555556,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-01-01,"January",2016,0,9,23,0,4,0.958333333333333,NA,0.444444444444444,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-02-01,"February",2016,0,12,21,0,4,0.875,NA,0.333333333333333,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-03-01,"March",2016,0,12,20,0,8,0.833333333333333,NA,0.666666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-04-01,"April",2016,0,12,21,0,5,0.875,NA,0.416666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-05-01,"May",2016,0,12,24,0,6,1,NA,0.5,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-06-01,"June",2016,0,13,24,0,7,1,NA,0.538461538461538,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-07-01,"July",2016,0,13,23,0,2,0.958333333333333,NA,0.153846153846154,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-08-01,"August",2016,0,13,22,0,3,0.916666666666667,NA,0.230769230769231,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-09-01,"September",2016,0,13,22,0,4,0.916666666666667,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",25,2016-10-01,"October",2016,0,13,25,0,4,1,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",25,2016-11-01,"November",2016,0,13,24,0,5,0.96,NA,0.384615384615385,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2016-12-01,"December",2016,0,13,23,0,4,0.958333333333333,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-01-01,"January",2017,0,13,24,0,3,1,NA,0.230769230769231,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-02-01,"February",2017,0,13,21,0,6,0.875,NA,0.461538461538462,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-03-01,"March",2017,0,13,22,0,5,0.916666666666667,NA,0.384615384615385,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-04-01,"April",2017,0,13,22,0,2,0.916666666666667,NA,0.153846153846154,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-05-01,"May",2017,0,13,21,0,4,0.875,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-06-01,"June",2017,0,13,21,0,2,0.875,NA,0.153846153846154,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-07-01,"July",2017,0,14,20,0,6,0.833333333333333,NA,0.428571428571429,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-08-01,"August",2017,0,13,21,0,5,0.875,NA,0.384615384615385,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-09-01,"September",2017,0,13,20,0,3,0.833333333333333,NA,0.230769230769231,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-10-01,"October",2017,0,13,18,0,7,0.75,NA,0.538461538461538,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2017-11-01,"November",2017,0,13,20,0,8,0.833333333333333,NA,0.615384615384615,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",23,2017-12-01,"December",2017,0,16,21,0,12,0.91304347826087,NA,0.75,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-01-01,"January",2018,0,13,21,0,7,0.875,NA,0.538461538461538,1,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-02-01,"February",2018,0,13,22,0,7,0.916666666666667,NA,0.538461538461538,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-03-01,"March",2018,0,13,23,0,4,0.958333333333333,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-04-01,"April",2018,0,13,22,0,5,0.916666666666667,NA,0.384615384615385,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-05-01,"May",2018,0,13,19,0,5,0.791666666666667,NA,0.384615384615385,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-06-01,"June",2018,0,10,21,0,8,0.875,NA,0.8,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-07-01,"July",2018,0,12,16,0,7,0.666666666666667,NA,0.583333333333333,1,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-08-01,"August",2018,0,11,18,0,7,0.75,NA,0.636363636363636,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-09-01,"September",2018,0,12,22,0,3,0.916666666666667,NA,0.25,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-10-01,"October",2018,0,11,22,0,0,0.916666666666667,NA,0,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-11-01,"November",2018,0,13,18,0,4,0.75,NA,0.307692307692308,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2018-12-01,"December",2018,0,10,21,0,0,0.875,NA,0,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-01-01,"January",2019,0,11,23,0,7,0.958333333333333,NA,0.636363636363636,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-02-01,"February",2019,0,13,21,0,7,0.875,NA,0.538461538461538,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-03-01,"March",2019,0,8,20,0,6,0.833333333333333,NA,0.75,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-04-01,"April",2019,0,13,21,0,2,0.875,NA,0.153846153846154,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-05-01,"May",2019,0,13,23,0,7,0.958333333333333,NA,0.538461538461538,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-06-01,"June",2019,0,10,21,0,7,0.875,NA,0.7,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-07-01,"July",2019,0,12,22,0,3,0.916666666666667,NA,0.25,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-08-01,"August",2019,0,13,17,0,3,0.708333333333333,NA,0.230769230769231,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-09-01,"September",2019,0,13,19,0,9,0.791666666666667,NA,0.692307692307692,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-10-01,"October",2019,0,8,21,0,4,0.875,NA,0.5,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-11-01,"November",2019,0,13,21,0,5,0.875,NA,0.384615384615385,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2019-12-01,"December",2019,0,12,21,0,5,0.875,NA,0.416666666666667,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2020-01-01,"January",2020,0,13,16,0,8,0.666666666666667,NA,0.615384615384615,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDU",24,2020-02-01,"February",2020,0,13,21,0,7,0.875,NA,0.538461538461538,0,0,"FRIMLEY PARK HOSPITAL NHS TRUST",0,1
"RDZ",7,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2003-07-01,"July",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2004-01-01,"January",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2004-07-01,"July",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2005-01-01,"January",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2005-07-01,"July",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2006-01-01,"January",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2006-07-01,"July",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
"RDZ",10,2007-01-01,"January",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS TRUST",0,0
