year_var,quarter_var,SHA,organisation_code,organisation_name,area_team_code,area_team_name,region_code,region_name,nr_operating_theatres,nr_day_case_theatres
2009,Q1,Q36,RAL,ROYAL FREE HAMPSTEAD NHS TRUST,,,,,21,1
2009,Q1,Q36,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,,,,,8,0
2009,Q1,Q36,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,,,,,12,6
2009,Q1,Q36,RAS,THE HILLINGDON HOSPITAL NHS TRUST,,,,,11,0
2009,Q1,Q36,RAX,KINGSTON HOSPITAL NHS TRUST,,,,,15,5
2009,Q1,Q36,RC3,EALING HOSPITAL NHS TRUST,,,,,6,0
2009,Q1,Q36,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",,,,,23,5
2009,Q1,Q36,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,,,,,8,3
2009,Q1,Q36,RGC,WHIPPS CROSS UNIVERSITY HOSPITAL NHS TRUST,,,,,12,4
2009,Q1,Q36,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,,,,,43,17
2009,Q1,Q36,RJ2,THE LEWISHAM HOSPITAL NHS TRUST,,,,,12,0
2009,Q1,Q36,RJ6,MAYDAY HEALTHCARE NHS TRUST,,,,,15,4
2009,Q1,Q36,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,,,,,35,14
2009,Q1,Q36,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,,,,,25,7
2009,Q1,Q36,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,,,,,10,4
2009,Q1,Q36,RNH,NEWHAM UNIVERSITY HOSPITAL NHS TRUST,,,,,6,1
2009,Q1,Q36,RNJ,BARTS AND THE LONDON NHS TRUST,,,,,27,2
2009,Q1,Q36,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,,,,,10,0
2009,Q1,Q36,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,,,,,17,16
2009,Q1,Q36,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,,,,,6,0
2009,Q1,Q36,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,,,,,18,7
2009,Q1,Q36,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,,,,,8,3
2009,Q1,Q36,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,,,,,24,2
2009,Q1,Q36,RT3,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,,,,,11,0
2009,Q1,Q36,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,,,,,20,6
2009,Q1,Q36,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,,,,,21,10
2009,Q1,Q36,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,,,,,23,8
2009,Q1,Q36,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,,,,,38,7
2009,Q1,Q36,RYQ,SOUTH LONDON HEALTHCARE NHS TRUST,,,,,31,10
2009,Q1,Q37,RA2,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,,,,,13,2
2009,Q1,Q37,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,,,,,16,5
2009,Q1,Q37,RN7,DARTFORD AND GRAVESHAM NHS TRUST,,,,,9,3
2009,Q1,Q37,RPA,MEDWAY NHS FOUNDATION TRUST,,,,,12,4
2009,Q1,Q37,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,,,,,10,2
2009,Q1,Q37,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS TRUST,,,,,16,3
2009,Q1,Q37,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,,,,,14,5
2009,Q1,Q37,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,,,,,31,11
2009,Q1,Q37,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,,,,,19,0
2009,Q1,Q37,RXC,EAST SUSSEX HOSPITALS NHS TRUST,,,,,19,3
2009,Q1,Q37,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,,,,,25,1
2009,Q1,Q37,RYR,WESTERN SUSSEX HOSPITALS NHS TRUST,,,,,21,6
2009,Q1,Q38,5QC,HAMPSHIRE PCT,,,,,3,2
2009,Q1,Q38,5QT,ISLE OF WIGHT NHS PCT,,,,,6,2
2009,Q1,Q38,RBF,NUFFIELD ORTHOPAEDIC CENTRE NHS TRUST,,,,,7,0
2009,Q1,Q38,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,,,,,17,2
2009,Q1,Q38,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,,,,,12,0
2009,Q1,Q38,RHM,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,,,,,26,0
2009,Q1,Q38,RHU,PORTSMOUTH HOSPITALS NHS TRUST,,,,,25,12
2009,Q1,Q38,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,,,,,21,2
2009,Q1,Q38,RN1,WINCHESTER AND EASTLEIGH HEALTHCARE NHS TRUST,,,,,10,1
2009,Q1,Q38,RN5,BASINGSTOKE AND NORTH HAMPSHIRE NHS FOUNDATION TRUST,,,,,15,6
2009,Q1,Q38,RTH,OXFORD RADCLIFFE HOSPITALS NHS TRUST,,,,,43,1
2009,Q1,Q38,RXQ,BUCKINGHAMSHIRE HOSPITALS NHS TRUST,,,,,22,4
2009,Q1,Q39,5QL,SOMERSET PCT,,,,,1,1
2009,Q1,Q39,5QM,DORSET PCT,,,,,3,1
2009,Q1,Q39,5QQ,DEVON PCT,,,,,6,6
2009,Q1,Q39,RA3,WESTON AREA HEALTH NHS TRUST,,,,,6,2
2009,Q1,Q39,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,,,,,8,3
2009,Q1,Q39,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,,,,,22,3
2009,Q1,Q39,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,,,,,14,4
2009,Q1,Q39,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,,,,,17,5
2009,Q1,Q39,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,,,,,10,3
2009,Q1,Q39,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,,,,,8,2
2009,Q1,Q39,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,,,,,16,5
2009,Q1,Q39,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,,,,,10,2
2009,Q1,Q39,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,,,,,16,5
2009,Q1,Q39,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,,,,,19,4
2009,Q1,Q39,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,,,,,21,4
2009,Q1,Q39,RK9,PLYMOUTH HOSPITALS NHS TRUST,,,,,33,0
2009,Q1,Q39,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,,,,,15,0
2009,Q1,Q39,RNZ,SALISBURY NHS FOUNDATION TRUST,,,,,14,6
2009,Q1,Q39,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,,,,,33,6
2009,Q1,Q39,RVJ,NORTH BRISTOL NHS TRUST,,,,,32,4
2009,Q2,Q30,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,,,,,9,3
2009,Q2,Q30,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,,,,,23,6
2009,Q2,Q30,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,,,,,10,0
2009,Q2,Q30,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,,,,,52,4
2009,Q2,Q30,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,,,,,24,3
2009,Q2,Q30,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,,,,,34,8
2009,Q2,Q30,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,,,,,15,4
2009,Q2,Q30,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,,,,,26,1
2009,Q2,Q31,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,,,,,23,1
2009,Q2,Q31,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,,,,,18,1
2009,Q2,Q31,RBQ,LIVERPOOL HEART AND CHEST NHS FOUNDATION TRUST,,,,,9,0
2009,Q2,Q31,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,,,,,10,0
2009,Q2,Q31,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,,,,,11,4
2009,Q2,Q31,RBV,THE CHRISTIE NHS FOUNDATION TRUST,,,,,5,1
2009,Q2,Q31,REM,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,,,,,18,4
2009,Q2,Q31,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,,,,,5,0
2009,Q2,Q31,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,,,,,5,0
2009,Q2,Q31,RJN,EAST CHESHIRE NHS TRUST,,,,,7,1
2009,Q2,Q31,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,,,,,13,4
2009,Q2,Q31,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,,,,,23,4
2009,Q2,Q31,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,,,,,16,0
2009,Q2,Q31,RM4,TRAFFORD HEALTHCARE NHS TRUST,,,,,7,1
2009,Q2,Q31,RMC,ROYAL BOLTON HOSPITAL NHS FOUNDATION TRUST,,,,,13,5
2009,Q2,Q31,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,,,,,9,1
2009,Q2,Q31,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,,,,,15,3
2009,Q2,Q31,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,,,,,22,3
2009,Q2,Q31,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",,,,,21,0
2009,Q2,Q31,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS TRUST,,,,,18,3
2009,Q2,Q31,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,,,,,12,0
2009,Q2,Q31,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,,,,,40,5
2009,Q2,Q31,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,,,,,38,6
2009,Q2,Q31,RWJ,STOCKPORT NHS FOUNDATION TRUST,,,,,17,5
2009,Q2,Q31,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,,,,,14,1
2009,Q2,Q31,RXL,"BLACKPOOL, FYLDE AND WYRE HOSPITALS NHS FOUNDATION TRUST",,,,,18,3
2009,Q2,Q31,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,,,,,27,4
2009,Q2,Q31,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,,,,,27,0
2009,Q2,Q32,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,,,,,23,1
2009,Q2,Q32,RCB,YORK HOSPITALS NHS FOUNDATION TRUST,,,,,21,9
2009,Q2,Q32,RCC,SCARBOROUGH AND NORTH EAST YORKSHIRE HEALTH CARE NHS TRUST,,,,,8,2
2009,Q2,Q32,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,,,,,7,2
2009,Q2,Q32,RCF,AIREDALE NHS TRUST,,,,,8,0
2009,Q2,Q32,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,,,,,8,0
2009,Q2,Q32,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,,,,,12,2
2009,Q2,Q32,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,,,,,12,2
2009,Q2,Q32,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,,,,,30,8
2009,Q2,Q32,RJL,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,,,,,18,1
2009,Q2,Q32,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,,,,,26,5
2009,Q2,Q32,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,,,,,54,8
2009,Q2,Q32,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,,,,,35,7
2009,Q2,Q32,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,,,,,17,3
2009,Q2,Q32,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,,,,,23,6
2009,Q2,Q33,5N6,DERBYSHIRE COUNTY PCT,,,,,2,2
2009,Q2,Q33,5PA,LEICESTERSHIRE COUNTY AND RUTLAND PCT,,,,,4,4
2009,Q2,Q33,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,,,,,13,1
2009,Q2,Q33,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,,,,,15,1
2009,Q2,Q33,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,,,,,13,2
2009,Q2,Q33,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,,,,,14,0
2009,Q2,Q33,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,,,,,35,13
2009,Q2,Q33,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,,,,,29,0
2009,Q2,Q33,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,,,,,47,5
2009,Q2,Q33,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,,,,,51,7
2009,Q2,Q34,5M1,SOUTH BIRMINGHAM PCT,,,,,1,1
2009,Q2,Q34,5M3,WALSALL TEACHING PCT,,,,,1,1
2009,Q2,Q34,5PK,SOUTH STAFFORDSHIRE PCT,,,,,1,1
2009,Q2,Q34,5PL,WORCESTERSHIRE PCT,,,,,3,0
2009,Q2,Q34,RBK,WALSALL HOSPITALS NHS TRUST,,,,,11,2
2009,Q2,Q34,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,,,,,10,4
2009,Q2,Q34,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,,,,,11,1
2009,Q2,Q34,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,,,,,27,2
2009,Q2,Q34,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,,,,,13,4
2009,Q2,Q34,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,,,,,32,5
2009,Q2,Q34,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC AND DISTRICT HOSPITAL NHS TRUST,,,,,10,1
2009,Q2,Q34,RL4,THE ROYAL WOLVERHAMPTON HOSPITALS NHS TRUST,,,,,16,2
2009,Q2,Q34,RLQ,HEREFORD HOSPITALS NHS TRUST,,,,,8,0
2009,Q2,Q34,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,,,,,9,3
2009,Q2,Q34,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,,,,,4,0
2009,Q2,Q34,RNA,THE DUDLEY GROUP OF HOSPITALS NHS FOUNDATION TRUST,,,,,17,5
2009,Q2,Q34,RQ3,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,,,,,9,0
2009,Q2,Q34,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,,,,,28,3
2009,Q2,Q34,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,,,,,11,0
2009,Q2,Q34,RRK,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,,,,,31,2
2009,Q2,Q34,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,,,,,23,5
2009,Q2,Q34,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,,,,,30,10
2009,Q2,Q34,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,,,,,19,6
2009,Q2,Q35,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,,,,,15,3
2009,Q2,Q35,RC1,BEDFORD HOSPITAL NHS TRUST,,,,,10,2
2009,Q2,Q35,RC9,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,,,,,11,1
2009,Q2,Q35,RCX,THE QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS TRUST,,,,,11,4
2009,Q2,Q35,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,,,,,18,5
2009,Q2,Q35,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,,,,,18,6
2009,Q2,Q35,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,,,,,5,0
2009,Q2,Q35,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,,,,,20,10
2009,Q2,Q35,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,,,,,10,0
2009,Q2,Q35,RGQ,IPSWICH HOSPITAL NHS TRUST,,,,,18,4
2009,Q2,Q35,RGR,WEST SUFFOLK HOSPITALS NHS TRUST,,,,,13,5
2009,Q2,Q35,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,,,,,33,7
2009,Q2,Q35,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,,,,,29,9
2009,Q2,Q35,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,,,,,21,4
2009,Q2,Q35,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,,,,,15,7
2009,Q2,Q35,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,,,,,15,6
2009,Q2,Q35,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,,,,,15,1
2009,Q2,Q35,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,,,,,17,3
2009,Q2,Q36,RAL,ROYAL FREE HAMPSTEAD NHS TRUST,,,,,21,1
2009,Q2,Q36,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,,,,,8,0
2009,Q2,Q36,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,,,,,12,6
2009,Q2,Q36,RAS,THE HILLINGDON HOSPITAL NHS TRUST,,,,,11,0
2009,Q2,Q36,RAX,KINGSTON HOSPITAL NHS TRUST,,,,,15,5
2009,Q2,Q36,RC3,EALING HOSPITAL NHS TRUST,,,,,6,0
2009,Q2,Q36,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",,,,,23,5
2009,Q2,Q36,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,,,,,8,3
2009,Q2,Q36,RGC,WHIPPS CROSS UNIVERSITY HOSPITAL NHS TRUST,,,,,12,4
2009,Q2,Q36,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,,,,,43,17
2009,Q2,Q36,RJ2,THE LEWISHAM HOSPITAL NHS TRUST,,,,,12,0
2009,Q2,Q36,RJ6,MAYDAY HEALTHCARE NHS TRUST,,,,,15,4
2009,Q2,Q36,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,,,,,35,14
2009,Q2,Q36,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,,,,,25,7
2009,Q2,Q36,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,,,,,10,4
2009,Q2,Q36,RNH,NEWHAM UNIVERSITY HOSPITAL NHS TRUST,,,,,6,1
2009,Q2,Q36,RNJ,BARTS AND THE LONDON NHS TRUST,,,,,27,2
2009,Q2,Q36,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,,,,,10,0
2009,Q2,Q36,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,,,,,17,16
2009,Q2,Q36,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,,,,,6,0
2009,Q2,Q36,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,,,,,17,6
2009,Q2,Q36,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,,,,,8,3
2009,Q2,Q36,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,,,,,24,2
2009,Q2,Q36,RT3,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,,,,,11,0
2009,Q2,Q36,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,,,,,20,6
2009,Q2,Q36,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,,,,,21,10
2009,Q2,Q36,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,,,,,23,8
2009,Q2,Q36,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,,,,,38,7
2009,Q2,Q36,RYQ,SOUTH LONDON HEALTHCARE NHS TRUST,,,,,31,10
2009,Q2,Q37,RA2,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,,,,,13,2
2009,Q2,Q37,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,,,,,16,5
2009,Q2,Q37,RN7,DARTFORD AND GRAVESHAM NHS TRUST,,,,,9,3
2009,Q2,Q37,RPA,MEDWAY NHS FOUNDATION TRUST,,,,,12,4
2009,Q2,Q37,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,,,,,10,2
2009,Q2,Q37,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS TRUST,,,,,16,3
2009,Q2,Q37,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,,,,,13,4
2009,Q2,Q37,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,,,,,31,11
2009,Q2,Q37,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,,,,,19,0
2009,Q2,Q37,RXC,EAST SUSSEX HOSPITALS NHS TRUST,,,,,19,3
2009,Q2,Q37,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,,,,,25,1
2009,Q2,Q37,RYR,WESTERN SUSSEX HOSPITALS NHS TRUST,,,,,21,6
2009,Q2,Q38,5QC,HAMPSHIRE PCT,,,,,3,2
2009,Q2,Q38,5QT,ISLE OF WIGHT NHS PCT,,,,,6,2
2009,Q2,Q38,RBF,NUFFIELD ORTHOPAEDIC CENTRE NHS TRUST,,,,,7,1
2009,Q2,Q38,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,,,,,17,2
2009,Q2,Q38,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,,,,,12,0
2009,Q2,Q38,RHM,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,,,,,26,0
2009,Q2,Q38,RHU,PORTSMOUTH HOSPITALS NHS TRUST,,,,,27,10
2009,Q2,Q38,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,,,,,21,2
2009,Q2,Q38,RN1,WINCHESTER AND EASTLEIGH HEALTHCARE NHS TRUST,,,,,11,1
2009,Q2,Q38,RN5,BASINGSTOKE AND NORTH HAMPSHIRE NHS FOUNDATION TRUST,,,,,15,6
2009,Q2,Q38,RTH,OXFORD RADCLIFFE HOSPITALS NHS TRUST,,,,,43,1
2009,Q2,Q38,RXQ,BUCKINGHAMSHIRE HOSPITALS NHS TRUST,,,,,22,4
2009,Q2,Q39,5QL,SOMERSET PCT,,,,,1,1
2009,Q2,Q39,5QM,DORSET PCT,,,,,3,1
2009,Q2,Q39,5QQ,DEVON PCT,,,,,6,6
2009,Q2,Q39,RA3,WESTON AREA HEALTH NHS TRUST,,,,,6,2
2009,Q2,Q39,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,,,,,8,3
2009,Q2,Q39,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,,,,,23,3
2009,Q2,Q39,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,,,,,14,4
2009,Q2,Q39,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,,,,,17,5
2009,Q2,Q39,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,,,,,10,3
2009,Q2,Q39,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,,,,,8,2
2009,Q2,Q39,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,,,,,16,5
2009,Q2,Q39,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,,,,,7,3
2009,Q2,Q39,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,,,,,16,5
2009,Q2,Q39,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,,,,,21,4
2009,Q2,Q39,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,,,,,21,4
2009,Q2,Q39,RK9,PLYMOUTH HOSPITALS NHS TRUST,,,,,33,0
2009,Q2,Q39,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,,,,,15,0
2009,Q2,Q39,RNZ,SALISBURY NHS FOUNDATION TRUST,,,,,15,6
2009,Q2,Q39,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,,,,,33,1
2009,Q2,Q39,RVJ,NORTH BRISTOL NHS TRUST,,,,,32,4
2009,Q3,Q30,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,,,,,9,3
2009,Q3,Q30,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,,,,,23,6
2009,Q3,Q30,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,,,,,10,0
2009,Q3,Q30,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,,,,,52,4
2009,Q3,Q30,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,,,,,24,3
2009,Q3,Q30,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,,,,,34,8
2009,Q3,Q30,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,,,,,14,3
2009,Q3,Q30,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,,,,,27,1
2009,Q3,Q31,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,,,,,23,1
2009,Q3,Q31,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,,,,,18,1
2009,Q3,Q31,RBQ,LIVERPOOL HEART AND CHEST NHS FOUNDATION TRUST,,,,,8,0
2009,Q3,Q31,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,,,,,10,0
2009,Q3,Q31,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,,,,,12,4
2009,Q3,Q31,RBV,THE CHRISTIE NHS FOUNDATION TRUST,,,,,5,1
