"year","period_end","org_code","org_name","total_on_beds_available","general_acute_on_beds_available","learn_disabil_on_beds_available","maternity_on_beds_available","mental_illness_on_beds_available","total_on_beds_occupied","general_acute_on_beds_occupied","learn_disabil_on_beds_occupied","maternity_on_beds_occupied","mental_illness_on_beds_occupied","total_on_beds_percent_occupied","general_acute_on_beds_percent_occupied","learn_disabil_on_beds_percent_occupied","maternity_on_beds_percent_occupied","mental_illness_on_beds_percent_occupied","quarter","total_day_beds_available","general_acute_day_beds_available","learn_disabil_day_beds_available","maternity_day_beds_available","mental_illness_day_beds_available","total_day_beds_occupied","general_acute_day_beds_occupied","learn_disabil_day_beds_occupied","maternity_day_beds_occupied","mental_illness_day_beds_occupied","total_day_beds_percent_occupied","general_acute_day_beds_percent_occupied","learn_disabil_day_beds_percent_occupied","maternity_day_beds_percent_occupied","mental_illness_day_beds_percent_occupied"
"2023","December","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2401.40217391304,2193.01086956522,0,199.391304347826,9,2200.67391304348,2048.36956521739,0,145.25,7.05434782608696,0.916412059983072,0.9340444197723,NA,0.728467073702573,0.783816425120773,"Q3",184.923913043478,184.923913043478,0,0,0,150.619565217391,150.619565217391,0,0,0,0.814494798095574,0.814494798095574,NA,NA,NA
"2023","March","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2385.26666666667,2177.08888888889,0,199.177777777778,9,2181.13333333333,2033.27777777778,0,139.988888888889,7.86666666666667,0.914419072640375,0.933943390256101,NA,0.702833872587303,0.874074074074074,"Q4",185.155555555556,185.155555555556,0,0,0,151.577777777778,151.577777777778,0,0,0,0.818650984157465,0.818650984157465,NA,NA,NA
"2024","June","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2442.43956043956,2227.32967032967,0,206.10989010989,9,2253.46153846154,2105.56043956044,0,140.505494505495,7.3956043956044,0.922627349704403,0.945329498191793,0,0.68170185540627,0.821733821733822,"Q1",193.142857142857,193.142857142857,0,0,0,159.483516483516,159.483516483516,0,0,0,0.825728265817023,0.825728265817023,NA,NA,NA
"2024","September","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2420.54347826087,2204.10869565217,0,207.434782608696,9,2218.52173913043,2065.44565217391,0,145.684782608696,7.39130434782609,0.916538686065832,0.937088836067029,NA,0.702316076294278,0.821256038647343,"Q2",198.652173913043,198.652173913043,0,0,0,162.445652173913,162.445652173913,0,0,0,0.817739111402933,0.817739111402933,NA,NA,NA
"2024","March","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2454.93406593407,2241.31868131868,0,204.516483516484,9.0989010989011,2288.53846153846,2135.56043956044,0,145.571428571429,7.40659340659341,0.932219929364053,0.952814277309276,NA,0.711783353930471,0.814009661835749,"Q4",193.659340659341,193.659340659341,0,0,0,156.901098901099,156.901098901099,0,0,0,0.810191227373319,0.810191227373319,NA,NA,NA
"2019","June","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1102.25274725275,1040.25274725275,4,58,0,918.791208791209,897.659340659341,3.13186813186813,18,0,0.833557649170031,0.862924268193486,0.782967032967033,0.310344827586207,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2019","September","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1107,1045,4,58,0,925.184782608696,902.826086956522,3.66304347826087,18.695652173913,0,0.8357586112093,0.863948408570834,0.915760869565217,0.322338830584708,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2019","December","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1091,1045,4,42,0,939.021739130435,918.565217391304,3.19565217391304,17.2608695652174,0,0.860698202686008,0.879009777407947,0.798913043478261,0.410973084886128,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2020","June","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",842.098901098901,801.098901098901,0,41,0,481.582417582418,466.087912087912,0,15.4945054945055,0,0.571883441427099,0.581810699588477,NA,0.377914768158671,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2020","September","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",910.989130434783,870.054347826087,0,40.9347826086956,0,639.489130434783,619.5,0,19.9891304347826,0,0.701972294806171,0.712024486226498,NA,0.488316516197557,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2020","December","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1029.51086956522,988.510869565217,0,41,0,758.836956521739,739.836956521739,0,19,0,0.737084939027609,0.748435833434129,NA,0.463414634146341,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2020","March","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1090.47252747253,1045,3.47252747252747,42,0,890.230769230769,869.010989010989,2.68131868131868,18.5384615384615,0,0.816371569941451,0.83158946316841,0.772151898734177,0.441391941391941,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2021","June","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1052.34065934066,1011.34065934066,0,41,0,745.318681318681,725.516483516484,0,19.8021978021978,0,0.708248488455875,0.717380910987483,NA,0.482980434199946,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2021","September","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1081.82608695652,1040.82608695652,0,41,0,801.5,783.902173913043,0,17.5978260869565,0,0.740876939152801,0.753153849367141,NA,0.429215270413574,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2021","December","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1119.44565217391,1078.44565217391,0,41,0,882.95652173913,864.413043478261,0,18.5434782608696,0,0.788744429016691,0.801536027092131,NA,0.452279957582185,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2021","March","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1048.57777777778,1007.57777777778,0,41,0,745.988888888889,725.822222222222,0,20.1666666666667,0,0.711429237485695,0.720363467942921,NA,0.491869918699187,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2022","June","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1130.56043956044,1095.56043956044,0,35,0,920.406593406593,901.879120879121,0,18.5274725274725,0,0.814115337137081,0.823212566201252,NA,0.529356357927787,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2022","September","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1112.91304347826,1112.91304347826,0,0,0,936.663043478261,936.663043478261,0,0,0,0.841631831855296,0.841631831855296,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2022","December","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1121.46739130435,1121.46739130435,0,0,0,969.597826086957,969.597826086957,0,0,0,0.864579597770778,0.864579597770778,NA,NA,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2022","March","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1129.72222222222,1092,0,37.7222222222222,0,908.6,891.933333333333,0,16.6666666666667,0,0.804268502581756,0.816788766788767,NA,0.441826215022091,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2023","June","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1125.31868131868,1125.31868131868,0,0,0,957.021978021978,957.021978021978,0,0,0,0.85044529510566,0.85044529510566,0,0,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2023","September","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1108.83695652174,1108.83695652174,0,0,0,922.641304347826,922.641304347826,0,0,0,0.832080225069354,0.832080225069354,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2023","December","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1119.97826086957,1119.97826086957,0,0,0,956.304347826087,956.304347826087,0,0,0,0.853859741066403,0.853859741066403,NA,NA,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2023","March","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1131.16666666667,1131.16666666667,0,0,0,981.544444444444,981.544444444444,0,0,0,0.867727518294779,0.867727518294779,NA,NA,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2024","June","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1124.54945054945,1124.54945054945,0,0,0,959.901098901099,959.901098901099,0,0,0,0.853587273047081,0.853587273047081,0,0,0,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2024","September","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1063.98913043478,1063.98913043478,0,0,0,908.836956521739,908.836956521739,0,0,0,0.854178798001778,0.854178798001778,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2024","March","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1142.95604395604,1142.95604395604,0,0,0,980.274725274725,980.274725274725,0,0,0,0.857666163505081,0.857666163505081,NA,NA,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2020","December","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1142.79347826087,1082.79347826087,0,60,0,883.260869565217,854.108695652174,0,29.1521739130435,0,0.772896316235008,0.788801108244577,NA,0.485869565217391,NA,"Q3",199.978260869565,199.978260869565,0,0,0,199.978260869565,199.978260869565,0,0,0,1,1,NA,NA,NA
"2021","June","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1171.63736263736,1110.97802197802,0,60.6593406593407,0,929.659340659341,900.186813186813,0,29.4725274725275,0,0.793470206998752,0.810265185610144,NA,0.485869565217391,NA,"Q1",212.659340659341,212.659340659341,0,0,0,212.659340659341,212.659340659341,0,0,0,1,1,NA,NA,NA
"2021","September","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1185.47826086957,1125.47826086957,0,60,0,990.29347826087,957.358695652174,0,32.9347826086956,0,0.835353553876623,0.850623889361044,NA,0.548913043478261,NA,"Q2",213.336956521739,213.336956521739,0,0,0,213.336956521739,213.336956521739,0,0,0,1,1,NA,NA,NA
"2021","December","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1233.95652173913,1173.95652173913,0,60,0,977.04347826087,948.130434782609,0,28.9130434782609,0,0.791797329199112,0.807636754194289,NA,0.481884057971015,NA,"Q3",216.282608695652,216.282608695652,0,0,0,216.282608695652,216.282608695652,0,0,0,1,1,NA,NA,NA
"2021","March","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1130.43333333333,1069.1,0,61.3333333333333,0,900.677777777778,870.877777777778,0,29.8,0,0.79675444028347,0.814589634063958,NA,0.485869565217391,NA,"Q4",204.555555555556,204.555555555556,0,0,0,204.555555555556,204.555555555556,0,0,0,1,1,NA,NA,NA
"2022","June","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1296.76923076923,1236.76923076923,0,60,0,938.934065934066,904.505494505495,0,34.4285714285714,0,0.724056403911666,0.731345405434223,NA,0.573809523809524,NA,"Q1",219.483516483516,219.472527472527,0,0.010989010989011,0,219.483516483516,219.472527472527,0,0.010989010989011,0,1,1,NA,1,NA
"2022","September","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1231.66304347826,1171.66304347826,0,60,0,1005.02173913043,972.141304347826,0,32.8804347826087,0,0.815987574241261,0.829710649114507,NA,0.548007246376812,NA,"Q2",218.95652173913,218.913043478261,0,0.0434782608695652,0,218.95652173913,218.913043478261,0,0.0434782608695652,0,1,1,NA,1,NA
"2022","December","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1240.3152173913,1180.3152173913,0,60,0,1035.1847826087,999.771739130435,0,35.4130434782609,0,0.834614272318573,0.847037913600825,NA,0.590217391304348,NA,"Q3",223.760869565217,223.728260869565,0,0.0326086956521739,0,223.760869565217,223.728260869565,0,0.0326086956521739,0,1,1,NA,1,NA
"2022","March","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1259.9,1199.9,0,60,0,984.088888888889,955.644444444444,0,28.4444444444444,0,0.781084918556146,0.796436740098712,NA,0.474074074074074,NA,"Q4",212.255555555556,212.255555555556,0,0,0,212.255555555556,212.255555555556,0,0,0,1,1,NA,NA,NA
"2023","June","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1164.10989010989,1103.15384615385,0,60.956043956044,0,1009.20879120879,978.395604395604,0,30.8131868131868,0,0.866936016765156,0.886907667327443,0,0.505498467640166,NA,"Q1",232.725274725275,232.725274725275,0,0,0,232.725274725275,232.725274725275,0,0,0,1,1,NA,NA,NA
"2023","September","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1136.04347826087,1075.75,0,60.2934782608696,0,988.576086956522,959.641304347826,0,28.9347826086957,0,0.87019212369398,0.892067212965676,NA,0.479899044528574,NA,"Q2",225.782608695652,225.760869565217,0,0.0217391304347826,0,225.782608695652,225.760869565217,0,0.0217391304347826,0,1,1,NA,1,NA
"2023","December","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1172.15217391304,1115.69565217391,0,56.4565217391304,0,1057.01086956522,1027.11956521739,0,29.8913043478261,0,0.901769320647638,0.920609095514594,NA,0.529457065845206,NA,"Q3",232.152173913043,232.130434782609,0,0.0217391304347826,0,232.152173913043,232.130434782609,0,0.0217391304347826,0,1,1,NA,1,NA
"2023","March","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1222.22222222222,1162.22222222222,0,60,0,1060.36666666667,1030.75555555556,0,29.6111111111111,0,0.867572727272727,0.886883365200765,NA,0.493518518518519,NA,"Q4",238.477777777778,238.433333333333,0,0.0444444444444444,0,238.477777777778,238.433333333333,0,0.0444444444444444,0,1,1,NA,1,NA
"2024","June","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1183.7032967033,1123.7032967033,0,60,0,1022.12087912088,992.703296703297,0,29.4175824175824,0,0.863494155982807,0.883421183879832,NA,0.49029304029304,NA,"Q1",254.065934065934,254.054945054945,0,0.010989010989011,0,254.054945054945,254.043956043956,0,0.010989010989011,0,0.999956747404844,0.999956745533976,NA,1,NA
"2024","September","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1162.16304347826,1102.16304347826,0,60,0,983.195652173913,950.45652173913,0,32.7391304347826,0,0.846004919612043,0.862355644532984,NA,0.545652173913043,NA,"Q2",274.076086956522,274.065217391304,0,0.0108695652173913,0,274.076086956522,274.065217391304,0,0.0108695652173913,0,1,1,NA,1,NA
"2024","March","R0D","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",1180.25274725275,1123.50549450549,0,56.7472527472527,0,1060.18681318681,1028.47252747253,0,31.7142857142857,0,0.898270998016815,0.915413883156134,NA,0.558869093725794,NA,"Q4",241.230769230769,241.230769230769,0,0,0,241.230769230769,241.230769230769,0,0,0,1,1,NA,NA,NA
"2011","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",282.923913043478,85.1739130434783,18.75,0,179,250.913043478261,73.9673913043478,18.1847826086957,0,158.760869565217,0.88685696722886,0.868427769270036,0.969855072463768,NA,0.886932232207919,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",283.619565217391,85.8695652173913,18.75,0,179,247.75,83.554347826087,17.1304347826087,0,147.065217391304,0.873529299045721,0.973037974683544,0.913623188405797,NA,0.82159339324751,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2012","June","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",284.483516483516,83,24.4615384615385,0,177.021978021978,244.538461538462,81.1538461538462,21.2527472527473,0,142.131868131868,0.859587453646477,0.97775718257646,0.868823000898473,NA,0.80290520826867,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2012","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",268.717391304348,83,24.7173913043478,0,161,225.836956521739,74.1086956521739,22.4347826086957,0,129.29347826087,0.840425531914894,0.892875851231011,0.907651715039578,NA,0.80306508236565,"Q2",0.380434782608696,0.380434782608696,0,0,0,0.380434782608696,0.380434782608696,0,0,0,1,1,NA,NA,NA
"2012","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",249.119565217391,83,23.1195652173913,0,143,224.260869565217,78.6195652173913,18.554347826087,0,127.086956521739,0.900213796413456,0.947223677317967,0.802538787023977,NA,0.888719975676497,"Q3",0.478260869565217,0.478260869565217,0,0,0,0.478260869565217,0.478260869565217,0,0,0,1,1,NA,NA,NA
"2012","March","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",299.659340659341,104.274725274725,16.3846153846154,0,179,257.274725274725,98.5494505494506,15.4505494505495,0,143.274725274725,0.858557336169276,0.945094319738645,0.94299128101945,NA,0.800417459635337,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2013","June","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",239.406593406593,83,24.021978021978,0,132.384615384615,205.659340659341,73.967032967033,19.5934065934066,0,112.098901098901,0.859037914256862,0.891169071891963,0.815645013723696,NA,0.846766829916162,"Q1",0.395604395604396,0.395604395604396,0,0,0,0.395604395604396,0.395604395604396,0,0,0,1,1,NA,NA,NA
"2013","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",239.326086956522,83,26.554347826087,0,129.771739130435,213.565217391304,74.7391304347826,21.1739130434783,0,117.652173913043,0.892360795712599,0.900471451021477,0.79738027015964,NA,0.906608593684563,"Q2",0.445652173913043,0.445652173913043,0,0,0,0.445652173913043,0.445652173913043,0,0,0,1,1,NA,NA,NA
"2013","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",238.739130434783,83,26.5760869565217,0,129.163043478261,211.163043478261,71.8152173913043,20.8913043478261,0,118.45652173913,0.88449280641049,0.865243583027763,0.786094069529652,NA,0.917108474291004,"Q3",0.717391304347826,0.717391304347826,0,0,0,0.717391304347826,0.717391304347826,0,0,0,1,1,NA,NA,NA
"2013","March","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",249.188888888889,83,23.1888888888889,0,143,217.688888888889,79.1555555555556,17.8888888888889,0,120.644444444444,0.873589869353904,0.953681392235609,0.77144226161955,NA,0.843667443667444,"Q4",0.455555555555556,0.455555555555556,0,0,0,0.455555555555556,0.455555555555556,0,0,0,1,1,NA,NA,NA
"2014","June","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",212,83,0,0,129,175.725274725275,66.4615384615385,0,0,109.263736263736,0.8288928053079,0.800741427247451,NA,NA,0.847005707470824,"Q1",0.912087912087912,0.912087912087912,0,0,0,0.912087912087912,0.912087912087912,0,0,0,1,1,NA,NA,NA
"2014","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",212,83,0,0,129,181.032608695652,66.75,0,0,114.282608695652,0.853927399507793,0.80421686746988,NA,NA,0.885911695315133,"Q2",0.847826086956522,0.847826086956522,0,0,0,0.847826086956522,0.847826086956522,0,0,0,1,1,NA,NA,NA
"2014","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",212.184782608696,83.1847826086957,0,0,129,183.282608695652,69.804347826087,0,0,113.478260869565,0.863787715793248,0.839148046517705,NA,NA,0.879676440849343,"Q3",0.608695652173913,0.608695652173913,0,0,0,0.608695652173913,0.608695652173913,0,0,0,1,1,NA,NA,NA
"2014","March","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",238.522222222222,83,26.5222222222222,0,129,200.366666666667,71.5777777777778,21.1555555555556,0,107.633333333333,0.840033539851866,0.862382864792503,0.797653958944281,NA,0.8343669250646,"Q4",0.711111111111111,0.711111111111111,0,0,0,0.711111111111111,0.711111111111111,0,0,0,1,1,NA,NA,NA
"2015","June","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",208.065934065934,79.0659340659341,0,0,129,178.813186813187,66.054945054945,0,0,112.758241758242,0.859406358931023,0.83544127866574,NA,NA,0.874094897350711,"Q1",0.626373626373626,0.626373626373626,0,0,0,0.626373626373626,0.626373626373626,0,0,0,1,1,NA,NA,NA
"2015","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",194.369565217391,65.3695652173913,0,0,129,156.119565217391,47.9782608695652,0,0,108.141304347826,0.803209931774969,0.733954107083472,NA,NA,0.838304684866869,"Q2",0.739130434782609,0.739130434782609,0,0,0,0.739130434782609,0.739130434782609,0,0,0,1,1,NA,NA,NA
"2015","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",178,49,0,0,129,148.554347826087,33.5760869565217,0,0,114.978260869565,0.834574987787005,0.685226264418811,NA,NA,0.891304347826087,"Q3",0.641304347826087,0.641304347826087,0,0,0,0.641304347826087,0.641304347826087,0,0,0,1,1,NA,NA,NA
"2015","March","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",222.444444444444,93.4444444444444,0,0,129,183.1,70.8333333333333,0,0,112.266666666667,0.823126873126873,0.758026159334126,NA,NA,0.870284237726098,"Q4",0.866666666666667,0.866666666666667,0,0,0,0.866666666666667,0.866666666666667,0,0,0,1,1,NA,NA,NA
"2016","June","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",180.527472527473,46.5274725274725,0,0,134,158.714285714286,37.2747252747253,0,0,121.43956043956,0.879169710250791,0.801133679735475,NA,NA,0.90626537641463,"Q1",0.912087912087912,0.912087912087912,0,0,0,0.912087912087912,0.912087912087912,0,0,0,1,1,NA,NA,NA
"2016","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",180,46,0,0,134,160.858695652174,39.5869565217391,0,0,121.271739130435,0.893659420289855,0.860586011342155,NA,NA,0.905012978585334,"Q2",0.760869565217391,0.760869565217391,0,0,0,0.760869565217391,0.760869565217391,0,0,0,1,1,NA,NA,NA
"2016","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",170.380434782609,46,0,0,124.380434782609,154.891304347826,42.3913043478261,0,0,112.5,0.909090909090909,0.921550094517958,NA,NA,0.90448309009875,"Q3",0.826086956521739,0.826086956521739,0,0,0,0.826086956521739,0.826086956521739,0,0,0,1,1,NA,NA,NA
"2016","March","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",163,34,0,0,129,139.010989010989,31.8901098901099,0,0,107.120879120879,0.85282815344165,0.937944408532644,NA,NA,0.830394411789761,"Q4",0.725274725274725,0.725274725274725,0,0,0,0.725274725274725,0.725274725274725,0,0,0,1,1,NA,NA,NA
"2017","June","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",158.010989010989,38.989010989011,0,0,119.021978021978,142.230769230769,36.5714285714286,0,0,105.659340659341,0.900132137144447,0.937993235625705,NA,NA,0.887729664850891,"Q1",0.945054945054945,0.945054945054945,0,0,0,0.945054945054945,0.945054945054945,0,0,0,1,1,NA,NA,NA
"2017","September","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",158.652173913043,38,0,0,120.652173913043,134.369565217391,34.8695652173913,0,0,99.5,0.846944368320088,0.917620137299771,NA,NA,0.824684684684685,"Q2",1.1304347826087,1.1304347826087,0,0,0,1.1304347826087,1.1304347826087,0,0,0,1,1,NA,NA,NA
"2017","December","R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",156.608695652174,37.6086956521739,0,0,119,137.29347826087,34.1304347826087,0,0,103.163043478261,0.876665741254858,0.907514450867052,NA,NA,0.866916331750091,"Q3",1.09782608695652,1.09782608695652,0,0,0,1.09782608695652,1.09782608695652,0,0,0,1,1,NA,NA,NA
